gsis_id,name,position,team,owner_name,is_starter,is_taxi,is_ir,sleeper_id,roster_fetched_at,age,years_exp,injury_status,nfl_status,draft_number,rookie_year,games,avg_opps,avg_targets,avg_carries,avg_snap_pct,avg_fpts,trend_opps,trend_snap,trend_season,baseline_source,trail_pts,season,week,source,pulled_at,proj_pass_att,proj_pass_yds,proj_pass_tds,proj_pass_int,proj_carries,proj_rush_yds,proj_rush_tds,proj_targets,proj_rec,proj_rec_yds,proj_rec_tds,proj_pts_ppr,proj_pts_half,proj_pts_std,proj_opps,proj_carry_share,proj_target_share,proj_pts_league,w_proj,E_opps,E_targets,E_carries,opponent,total_line,home,dvp_rank,mult,E_pts,pts_mix,depth_rank,prev_rank,confidence,conf,flag,why,peak_snap_3g,peak_opps_3g,role_games,role_opps,role_snap,ceiling_pts,median_pts
00-0038621,DeMario Douglas,WR,NE,mtgundlach,0,0,0,9501,2026-09-22T22:24:21Z,25.8,3,,ACT,210.0,2023,2.0,4.203125,4.09375,0.109375,0.475,4.8343750000000005,-5.0,-0.15,current,75% current / 25% prior,4.6000000000000005,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.35,1.34,0.01,4.42,3.02,34.05,0.1,7.21,5.7,4.18,4.77,0.013,0.147,7.22,0.5,4.5,4.3,0.2,JAX,45.5,0,19.0,0.985,5.8,50% projection,2.0,2.0,0.7,High,,"4.5 exp opps (proj 5, recent 4) · WR2 · 15% of team targets · vs JAX (DvP 19, -2%) · High confidence",0.447,4.667,3.0,5.7,0.573,10.6,5.2
00-0038994,Jordan Addison,WR,MIN,sylviaquack,0,0,0,9756,2026-09-22T22:24:21Z,24.7,3,,ACT,23.0,2023,2.0,4.071428571428571,4.035714285714286,0.03571428571428571,0.8541071428571428,3.95,3.0,0.05,current,75% current / 25% prior,1.9666666666666666,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.3,2.59,0.02,5.21,2.92,42.11,0.24,8.95,7.49,6.03,5.51,0.011,0.18,8.95,0.5,4.8,4.6,0.2,TB,42.5,0,24.0,0.948,5.2,50% projection,2.0,2.0,0.59,Med,,"4.8 exp opps (proj 6, recent 4) · WR2 · 18% of team targets · vs TB (DvP 24, -5%) · Med confidence",0.963,8.667,16.0,5.5,0.852,15.2,8.6
00-0036407,Jerry Jeudy,WR,CLE,thewrightdek,0,0,0,6783,2026-09-22T22:24:21Z,27.4,6,,ACT,15.0,2020,2.0,3.4485294117647056,3.4338235294117645,0.014705882352941176,0.6688235294117647,3.5,-3.0,-0.04,current,75% current / 25% prior,2.9333333333333336,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.07,0.36,0.0,4.07,2.34,28.04,0.09,5.74,4.57,3.4,4.140000000000001,0.003,0.151,5.72,0.5,3.8,3.8,0.0,CAR,42.5,1,21.0,0.97,4.2,50% projection,3.0,3.0,0.5,Med,,"3.8 exp opps (proj 4, recent 3) · WR3 · 15% of team targets · vs CAR (DvP 21, -3%) · Med confidence",0.893,9.0,19.0,5.9,0.821,12.6,4.6
00-0035535,Darius Slayton,WR,NYG,mottwright,0,0,0,6149,2026-09-22T22:24:21Z,29.7,7,,CUT,171.0,2019,0.0,4.5,4.5,0.0,0.812857142857143,7.057142857142857,0.221978,-0.006066,prior,prior season only,5.6000000000000005,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,2.7,1.35,20.18,0.05,3.69,3.02,2.34,2.7,,0.094,3.67,1.0,2.7,2.7,0.0,TEN,39.5,1,3.0,1.105,4.1,projection only,4.0,4.0,0.36,Low,,"2.7 exp opps (proj 3, recent 4) · WR4 · 9% of team targets · vs TEN (DvP 3, +10%) · Low confidence",0.907,6.0,14.0,4.5,0.813,12.4,7.2
00-0040867,Makai Lemon,WR,PHI,kelush,1,0,0,13294,2026-09-22T22:24:21Z,22.3,0,,ACT,20.0,2026,2.0,3.0,2.5,0.5,0.635,2.2,-2.0,-0.01,current,75% current / 25% prior,2.2,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.1,0.52,0.0,3.58,2.64,25.89,0.14,6.15,4.83,3.51,3.68,0.003,0.142,6.12,0.5,3.3,3.0,0.3,CHI,41.5,0,18.0,0.992,4.1,50% projection,3.0,3.0,0.49,Med,,"3.3 exp opps (proj 4, recent 3) · WR3 · 14% of team targets · vs CHI (DvP 18, -1%) · Med confidence",0.635,3.0,2.0,3.0,0.635,2.4,2.2
00-0039849,Marvin Harrison Jr.,WR,ARI,mtgundlach,1,0,0,11628,2026-09-22T22:24:21Z,24.1,2,,ACT,4.0,2024,2.0,3.020833333333333,3.020833333333333,0.0,0.751875,4.275,-2.0,-0.05,current,75% current / 25% prior,1.4333333333333333,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,4.79,2.27,34.75,0.16,6.72,5.58,4.45,4.79,,0.149,6.7,0.5,3.9,3.9,0.0,SF,47.5,0,25.0,0.94,3.8,50% projection,2.0,2.0,0.5,Med,,"3.9 exp opps (proj 5, recent 3) · WR2 · 15% of team targets · vs SF (DvP 25, -6%) · Med confidence",0.91,9.667,12.0,6.2,0.793,18.5,7.6
00-0041044,Zachariah Branch,WR,ATL,jimgregg,0,0,0,13320,2026-09-22T22:24:21Z,22.5,0,,ACT,79.0,2026,2.0,1.0,1.0,0.0,0.25,1.7,2.0,-0.1,current,75% current / 25% prior,1.7,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.13,0.55,0.0,1.98,1.41,13.99,0.08,3.36,2.65,1.94,2.11,0.005,0.072,3.34,0.5,1.6,1.5,0.1,GB,43.5,0,12.0,1.038,2.6,50% projection,4.0,4.0,0.28,Low,,"1.6 exp opps (proj 2, recent 1) · WR4 · 7% of team targets · vs GB (DvP 12, +4%) · Low confidence",0.25,1.0,0.0,,,3.1,1.7
00-0039855,Jalen McMillan,WR,TB,jimgregg,0,0,0,11618,2026-09-22T22:24:21Z,24.8,2,,ACT,92.0,2024,0.0,4.0,3.75,0.25,0.515,7.475,0.2,0.026,prior,prior season only,8.033333333333333,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.06,0.26,0.0,1.27,0.78,10.68,0.07,2.28,1.89,1.5,1.33,0.002,0.041,2.29,1.0,1.3,1.3,0.1,MIN,42.5,1,11.0,1.045,2.4,projection only,3.0,3.0,0.2,Low,,"1.3 exp opps (proj 1, recent 4) · WR3 · 4% of team targets · vs MIN (DvP 11, +4%) · Low confidence",0.533,5.0,4.0,4.0,0.515,14.6,4.7
00-0041525,Chris Bell,WR,MIA,tmwrigh,0,0,0,13311,2026-09-22T22:24:21Z,22.3,0,,ACT,94.0,2026,2.0,1.5,1.5,0.0,0.46499999999999997,1.75,-1.0,-0.11,current,75% current / 25% prior,1.75,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.04,0.17,0.0,1.97,1.02,14.93,0.07,2.94,2.43,1.92,2.01,0.002,0.086,2.95,0.5,1.8,1.7,0.0,KC,46.5,1,30.0,0.902,2.1,50% projection,3.0,3.0,0.45,Med,,"1.8 exp opps (proj 2, recent 2) · WR3 · 9% of team targets · vs KC (DvP 30, -10%) · Med confidence",0.465,1.5,2.0,1.5,0.465,3.1,1.8
00-0040890,Cyrus Allen,WR,KC,EmJDGregg,0,0,0,13413,2026-09-22T22:24:21Z,23.6,0,,ACT,176.0,2026,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.0,current,75% current / 25% prior,0.0,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,0.38,0.24,3.13,0.02,0.69,0.57,0.45,0.38,,0.013,0.67,0.75,0.5,0.5,0.0,MIA,46.5,0,27.0,0.925,0.5,75% projection,4.0,4.0,0.23,Low,,"0.5 exp opps (proj 0, recent 1) · WR4 · 1% of team targets · vs MIA (DvP 27, -7%) · Low confidence",0.01,1.0,0.0,,,0.0,0.0
00-0040870,Ja'Kobi Lane,WR,BAL,tmwrigh,0,0,1,13293,2026-09-22T22:24:21Z,22.1,0,IR,RES,80.0,2026,1.0,3.0,3.0,0.0,0.4,2.1,0.0,0.0,current,75% current / 25% prior,2.1,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,0.75,0.8,0.8,0.0,DAL,52.5,0,14.0,1.022,,75% projection,7.0,7.0,0.0,Low,IR,"0.8 exp opps (proj 0, recent 3) · WR7 · vs DAL (DvP 14, +2%) · Low confidence · IR",0.4,3.0,1.0,3.0,0.4,2.1,2.1
00-0034827,DJ Moore,WR,BUF,tmwrigh,1,0,0,4983,2026-09-22T22:24:21Z,29.4,8,Out,ACT,24.0,2018,2.0,4.845588235294118,4.25,0.5955882352941176,0.6133088235294117,10.369558823529411,-7.0,-0.45,current,75% current / 25% prior,7.666666666666667,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.42,2.23,0.02,6.09,3.4,53.07,0.41,11.52,9.81,8.11,6.51,0.014,0.198,11.51,0.5,5.7,5.2,0.5,LAC,50.5,1,8.0,1.068,,50% projection,1.0,1.0,0.0,Low,OUT,"5.7 exp opps (proj 7, recent 5) · WR1 · 20% of team targets · vs LAC (DvP 8, +7%) · Low confidence · OUT",0.917,7.333,18.0,6.0,0.843,22.9,8.2
00-0036252,Michael Pittman,WR,PIT,sdw0605,0,0,0,6819,2026-09-22T22:24:21Z,29.0,6,Out,ACT,34.0,2020,1.0,3.8823529411764706,3.8823529411764706,0.0,0.8738235294117647,9.576470588235296,0.0,0.0,current,75% current / 25% prior,5.166666666666667,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.03,0.16,0.0,5.42,3.65,43.27,0.17,9.03,7.2,5.38,5.45,0.001,0.171,9.01,0.75,5.1,5.0,0.0,CIN,42.5,1,26.0,0.932,,75% projection,2.0,2.0,0.0,Low,OUT,"5.1 exp opps (proj 5, recent 4) · WR2 · 17% of team targets · vs CIN (DvP 26, -7%) · Low confidence · OUT",0.91,10.0,18.0,6.3,0.857,20.6,11.2
00-0040130,Jayden Higgins,WR,HOU,mottwright,0,0,1,12484,2026-09-22T22:24:21Z,23.8,1,IR,RES,34.0,2025,0.0,4.0,4.0,0.0,0.5723529411764706,7.617647058823529,0.164216,0.012549,prior,prior season only,9.933333333333334,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,0.0,0.0,IND,43.5,0,2.0,1.112,,projection only,7.0,7.0,0.0,Low,IR,"0.0 exp opps (proj 0, recent 4) · WR7 · vs IND (DvP 2, +11%) · Low confidence · IR",0.67,7.667,17.0,4.0,0.572,14.4,7.2
00-0039146,Jayden Reed,WR,GB,sylviaquack,0,0,0,10222,2026-09-22T22:24:21Z,26.4,3,Out,ACT,50.0,2023,2.0,4.25,4.1,0.15,0.3575,4.825,-6.0,-0.54,current,75% current / 25% prior,4.833333333333333,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,0.5,2.1,2.0,0.1,ATL,43.5,1,16.0,1.008,,50% projection,2.0,2.0,0.0,Low,OUT,"2.1 exp opps (proj 0, recent 4) · WR2 · vs ATL (DvP 16, +1%) · Low confidence · OUT",0.6,5.667,5.0,5.4,0.568,11.7,8.1
00-0041035,De'Zhaun Stribling,WR,SF,sylviaquack,0,0,0,13417,2026-09-22T22:24:21Z,23.8,0,IR,RES,33.0,2026,,,,,,,,,,,,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,0.0,0.0,ARI,47.5,1,7.0,1.075,,projection only,8.0,8.0,0.0,Low,IR,"0.0 exp opps (proj 0) · WR8 · vs ARI (DvP 7, +7%) · Low confidence · IR",,,,,,,
00-0041511,Omar Cooper Jr.,WR,NYJ,MrMasculinity,0,0,0,13276,2026-09-22T22:24:21Z,22.8,0,IR,RES,30.0,2026,1.0,1.0,1.0,0.0,0.07,4.0,0.0,0.0,current,75% current / 25% prior,4.0,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,0.75,0.2,0.2,0.0,DET,47.5,0,1.0,1.12,,75% projection,6.0,6.0,0.0,Low,IR,"0.2 exp opps (proj 0, recent 1) · WR6 · vs DET (DvP 1, +12%) · Low confidence · IR",0.07,1.0,0.0,,,4.0,4.0
00-0041029,Jordyn Tyson,WR,NO,MrMasculinity,0,0,1,13281,2026-09-22T22:24:21Z,22.1,0,IR,RES,8.0,2026,,,,,,,,,,,,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,0.0,0.0,LV,43.5,1,28.0,0.918,,projection only,5.0,5.0,0.0,Low,IR,"0.0 exp opps (proj 0) · WR5 · vs LV (DvP 28, -8%) · Low confidence · IR",,,,,,,
00-0037664,Alec Pierce,WR,IND,EmJDGregg,1,0,0,8142,2026-09-22T22:24:21Z,26.4,4,Out,ACT,53.0,2022,2.0,4.025,4.025,0.0,0.5335833333333333,7.629999999999999,-5.0,-0.33,current,75% current / 25% prior,13.799999999999999,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,0.5,2.0,2.0,0.0,HOU,43.5,1,4.0,1.098,,50% projection,1.0,1.0,0.0,Low,OUT,"2.0 exp opps (proj 0, recent 4) · WR1 · vs HOU (DvP 4, +10%) · Low confidence · OUT",0.96,9.333,16.0,5.6,0.842,20.9,10.7
00-0036259,Jauan Jennings,WR,MIN,jimgregg,1,0,0,7049,2026-09-22T22:24:21Z,29.2,6,Out,ACT,217.0,2020,1.0,2.25,2.25,0.0,0.5651666666666666,2.8883333333333336,0.0,0.0,current,75% current / 25% prior,6.566666666666666,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,3.46,2.17,28.1,0.28,6.67,5.59,4.5,3.46,,0.119,6.66,0.75,3.2,3.2,0.0,TB,42.5,0,24.0,0.948,,75% projection,3.0,3.0,0.0,Low,OUT,"3.2 exp opps (proj 3, recent 2) · WR3 · 12% of team targets · vs TB (DvP 24, -5%) · Low confidence · OUT",0.867,7.333,16.0,5.7,0.799,18.4,10.8
00-0036554,Nico Collins,WR,HOU,kelush,1,0,0,7569,2026-09-22T22:24:21Z,27.5,5,Out,ACT,89.0,2021,1.0,10.283333333333333,9.5,0.7833333333333333,0.7330000000000001,19.669999999999998,0.0,0.0,current,75% current / 25% prior,13.266666666666666,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.22,1.03,0.01,7.49,4.7,76.76,0.35,14.67,12.32,9.97,7.71,0.008,0.237,14.64,0.75,8.4,8.0,0.4,IND,43.5,0,2.0,1.112,,75% projection,1.0,1.0,0.0,Low,OUT,"8.4 exp opps (proj 8, recent 10) · WR1 · 24% of team targets · vs IND (DvP 2, +11%) · Low confidence · OUT",0.873,12.0,16.0,8.3,0.769,23.1,15.2
00-0038977,Tank Dell,WR,HOU,msdhusker,0,0,0,9502,2026-09-22T22:24:21Z,26.9,3,IR,RES,69.0,2023,,,,,,,,,,,,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,0.0,0.0,IND,43.5,0,2.0,1.112,,projection only,6.0,6.0,0.0,Low,IR,"0.0 exp opps (proj 0) · WR6 · vs IND (DvP 2, +11%) · Low confidence · IR",,,,,,,
00-0035676,A.J. Brown,WR,NE,mtgundlach,0,0,1,5859,2026-09-22T22:24:21Z,29.2,7,IR,RES,51.0,2019,1.0,5.016666666666667,5.016666666666667,0.0,0.5566666666666666,7.871666666666666,0.0,0.0,current,75% current / 25% prior,11.966666666666667,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,,,,,,,,,,,0.0,,,0.0,0.75,1.3,1.3,0.0,JAX,45.5,0,19.0,0.985,,75% projection,6.0,6.0,0.0,Low,IR,"1.3 exp opps (proj 0, recent 5) · WR6 · vs JAX (DvP 19, -2%) · Low confidence · IR",0.957,11.667,16.0,7.8,0.878,26.6,12.0
00-0039064,Zay Flowers,WR,BAL,mtgundlach,1,0,0,9997,2026-09-22T22:24:21Z,26.0,3,Out,ACT,22.0,2023,1.0,6.382352941176471,6.235294117647059,0.14705882352941177,0.4336764705882352,23.07794117647059,0.0,0.0,current,75% current / 25% prior,22.933333333333334,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.2,1.25,0.01,6.8,5.11,84.48,0.47,16.58,14.03,11.47,7.0,0.007,0.246,16.56,0.75,6.8,6.7,0.2,DAL,52.5,0,14.0,1.022,,75% projection,1.0,1.0,0.0,Low,OUT,"6.8 exp opps (proj 7, recent 6) · WR1 · 25% of team targets · vs DAL (DvP 14, +2%) · Low confidence · OUT",0.903,9.0,17.0,7.5,0.865,26.6,13.6
00-0039075,Puka Nacua,WR,LA,wgundlach,1,0,0,9493,2026-09-22T22:24:21Z,25.3,3,Out,ACT,177.0,2023,1.0,9.5,9.34375,0.15625,0.6956249999999999,15.159375,0.0,0.0,current,75% current / 25% prior,18.033333333333335,2026,3,sleeper,2026-09-22T22:24:23Z,,,,,0.44,2.82,0.02,9.07,6.05,82.82,0.39,17.08,14.05,11.03,9.51,0.016,0.273,17.07,0.75,9.5,9.1,0.4,DEN,45.5,0,29.0,0.91,,75% projection,1.0,1.0,0.0,Low,OUT,"9.5 exp opps (proj 10, recent 10) · WR1 · 27% of team targets · vs DEN (DvP 29, -9%) · Low confidence · OUT",0.883,14.333,17.0,10.9,0.684,35.8,22.8
